date,country,country_code,country_grade,country_grade_letter,short_term_risk_level,short_term_risk_value,country_grade_numeric,zscore_grade,zscore_risk
2024-08-01,Saudi Arabia,,,,,,,-0.0371794795028278,-1.2319225631875448
2024-09-01,Saudi Arabia,,,,,,,-0.0371794795028278,-1.2319225631875448
2024-10-01,Saudi Arabia,,,,,,,-0.0371794795028278,-1.2319225631875448
2024-11-01,Saudi Arabia,,,,,,,-0.0371794795028278,-1.2319225631875448
2024-12-01,Saudi Arabia,,,,,,,-0.0371794795028278,-1.2319225631875448
2025-01-01,Saudi Arabia,SAU,BB,BB,1 (Low),1.0,12.0,-0.3972111692603144,-1.0627972307996385
2025-02-01,Saudi Arabia,,,,,,,-0.3972111692603144,-1.0627972307996385
2025-03-01,Saudi Arabia,,,,,,,-0.3972111692603144,-1.0627972307996385
2025-04-01,Saudi Arabia,SAU,BB,BB,1 (Low),1.0,12.0,-0.4071552177260565,-1.0627972307996385
2023-01-01,Senegal,SEN,C,C,2 (Medium),2.0,21.0,0.7708720834084719,-0.437221860281267
2023-02-01,Senegal,,,,,,,0.7708720834084719,-0.437221860281267
2023-03-01,Senegal,,,,,,,0.7708720834084719,-0.437221860281267
2023-04-01,Senegal,SEN,C,C,2 (Medium),2.0,21.0,0.7763659351838916,-0.4287910127136894
2023-05-01,Senegal,,,,,,,0.7763659351838916,-0.4287910127136894
2023-06-01,Senegal,,,,,,,0.7763659351838916,-0.4287910127136894
2023-07-01,Senegal,SEN,C,C,2 (Medium),2.0,21.0,0.7808099613691831,-0.420390775099855
2023-08-01,Senegal,,,,,,,0.7808099613691831,-0.420390775099855
2023-09-01,Senegal,,,,,,,0.7808099613691831,-0.420390775099855
2023-10-01,Senegal,SEN,C,C,2 (Medium),2.0,21.0,0.783409312213383,-0.4076544744543296
2023-11-01,Senegal,,,,,,,0.783409312213383,-0.4076544744543296
2023-12-01,Senegal,,,,,,,0.783409312213383,-0.4076544744543296
2024-01-01,Senegal,SEN,C,C,2 (Medium),2.0,21.0,0.7861769938507034,-0.3870567512717623
2024-02-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-03-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-04-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-05-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-06-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-07-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-08-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-09-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-10-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-11-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2024-12-01,Senegal,,,,,,,0.7861769938507034,-0.3870567512717623
2025-01-01,Senegal,SEN,C,C,3 (Sensitive),3.0,21.0,0.836980678084234,0.6032092391024972
2025-02-01,Senegal,,,,,,,0.836980678084234,0.6032092391024972
2025-03-01,Senegal,,,,,,,0.836980678084234,0.6032092391024972
2025-04-01,Senegal,SEN,C,C,3 (Sensitive),3.0,21.0,0.8367788671995373,0.6032092391024972
2023-01-01,Serbia,SRB,B,B,2 (Medium),2.0,15.0,-0.0549170085805507,-0.437221860281267
2023-02-01,Serbia,,,,,,,-0.0549170085805507,-0.437221860281267
2023-03-01,Serbia,,,,,,,-0.0549170085805507,-0.437221860281267
2023-04-01,Serbia,SRB,B,B,2 (Medium),2.0,15.0,-0.0494975661732962,-0.4287910127136894
2023-05-01,Serbia,,,,,,,-0.0494975661732962,-0.4287910127136894
2023-06-01,Serbia,,,,,,,-0.0494975661732962,-0.4287910127136894
2023-07-01,Serbia,SRB,B,B,2 (Medium),2.0,15.0,-0.0483326131274734,-0.420390775099855
2023-08-01,Serbia,,,,,,,-0.0483326131274734,-0.420390775099855
2023-09-01,Serbia,,,,,,,-0.0483326131274734,-0.420390775099855
2023-10-01,Serbia,SRB,B,B,2 (Medium),2.0,15.0,-0.0398801979470144,-0.4076544744543296
2023-11-01,Serbia,,,,,,,-0.0398801979470144,-0.4076544744543296
2023-12-01,Serbia,,,,,,,-0.0398801979470144,-0.4076544744543296
2024-01-01,Serbia,SRB,B,B,2 (Medium),2.0,15.0,-0.0371794795028278,-0.3870567512717623
2024-02-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-03-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-04-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-05-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-06-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-07-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-08-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-09-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-10-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-11-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2024-12-01,Serbia,,,,,,,-0.0371794795028278,-0.3870567512717623
2025-01-01,Serbia,SRB,B,B,2 (Medium),2.0,15.0,0.0141861131878684,-0.2297939958485705
2025-02-01,Serbia,,,,,,,0.0141861131878684,-0.2297939958485705
2025-03-01,Serbia,,,,,,,0.0141861131878684,-0.2297939958485705
2025-04-01,Serbia,SRB,B,B,2 (Medium),2.0,15.0,0.0074894772491414,-0.2297939958485705
2023-01-01,Seychelles,SYC,D,D,3 (Sensitive),3.0,22.0,0.9085035987399755,0.4162015785369756
2023-02-01,Seychelles,,,,,,,0.9085035987399755,0.4162015785369756
2023-03-01,Seychelles,,,,,,,0.9085035987399755,0.4162015785369756
2023-04-01,Seychelles,SYC,D,D,3 (Sensitive),3.0,22.0,0.9140098520767564,0.424587179255712
2023-05-01,Seychelles,,,,,,,0.9140098520767564,0.424587179255712
2023-06-01,Seychelles,,,,,,,0.9140098520767564,0.424587179255712
2023-07-01,Seychelles,SYC,D,D,3 (Sensitive),3.0,22.0,0.9190003904519592,0.4330024983528509
2023-08-01,Seychelles,,,,,,,0.9190003904519592,0.4330024983528509
2023-09-01,Seychelles,,,,,,,0.9190003904519592,0.4330024983528509
2023-10-01,Seychelles,SYC,C,C,2 (Medium),2.0,21.0,0.783409312213383,-0.4076544744543296
2023-11-01,Seychelles,,,,,,,0.783409312213383,-0.4076544744543296
2023-12-01,Seychelles,,,,,,,0.783409312213383,-0.4076544744543296
2024-01-01,Seychelles,SYC,C,C,2 (Medium),2.0,21.0,0.7861769938507034,-0.3870567512717623
2024-02-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-03-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-04-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-05-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-06-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-07-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-08-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-09-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-10-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-11-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2024-12-01,Seychelles,,,,,,,0.7861769938507034,-0.3870567512717623
2025-01-01,Seychelles,SYC,C,C,2 (Medium),2.0,21.0,0.836980678084234,-0.2297939958485705
2025-02-01,Seychelles,,,,,,,0.836980678084234,-0.2297939958485705
2025-03-01,Seychelles,,,,,,,0.836980678084234,-0.2297939958485705
2025-04-01,Seychelles,SYC,C,C,2 (Medium),2.0,21.0,0.8367788671995373,-0.2297939958485705
2023-01-01,Sierra Leone,SLE,D,D,4 (High),4.0,22.0,0.9085035987399755,1.2696250173552184
2023-02-01,Sierra Leone,,,,,,,0.9085035987399755,1.2696250173552184
2023-03-01,Sierra Leone,,,,,,,0.9085035987399755,1.2696250173552184
2023-04-01,Sierra Leone,SLE,D,D,4 (High),4.0,22.0,0.9140098520767564,1.2779653712251136
2023-05-01,Sierra Leone,,,,,,,0.9140098520767564,1.2779653712251136
2023-06-01,Sierra Leone,,,,,,,0.9140098520767564,1.2779653712251136
2023-07-01,Sierra Leone,SLE,D,D,4 (High),4.0,22.0,0.9190003904519592,1.286395771805557
2023-08-01,Sierra Leone,,,,,,,0.9190003904519592,1.286395771805557
2023-09-01,Sierra Leone,,,,,,,0.9190003904519592,1.286395771805557
2023-10-01,Sierra Leone,SLE,D,D,4 (High),4.0,22.0,0.9206242305734492,1.2811997768564642
2023-11-01,Sierra Leone,,,,,,,0.9206242305734492,1.2811997768564642
2023-12-01,Sierra Leone,,,,,,,0.9206242305734492,1.2811997768564642
2024-01-01,Sierra Leone,SLE,D,D,4 (High),4.0,22.0,0.9234030727429586,1.3026748725598023
2024-02-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-03-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-04-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-05-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-06-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-07-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-08-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-09-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-10-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-11-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2024-12-01,Sierra Leone,,,,,,,0.9234030727429586,1.3026748725598023
2025-01-01,Sierra Leone,SLE,D,D,4 (High),4.0,22.0,0.9741131055669616,1.4362124740535651
2025-02-01,Sierra Leone,,,,,,,0.9741131055669616,1.4362124740535651
2025-03-01,Sierra Leone,,,,,,,0.9741131055669616,1.4362124740535651
2025-04-01,Sierra Leone,SLE,D,D,4 (High),4.0,22.0,0.9749937655246032,1.4362124740535651
2023-01-01,Singapore,SGP,AA,AA,1 (Low),1.0,3.0,-1.7064951925585958,-1.2906452990995096
2023-02-01,Singapore,,,,,,,-1.7064951925585958,-1.2906452990995096
2023-03-01,Singapore,,,,,,,-1.7064951925585958,-1.2906452990995096
2023-04-01,Singapore,SGP,AA,AA,1 (Low),1.0,3.0,-1.701224568887672,-1.2821692046830908
2023-05-01,Singapore,,,,,,,-1.701224568887672,-1.2821692046830908
2023-06-01,Singapore,,,,,,,-1.701224568887672,-1.2821692046830908
2023-07-01,Singapore,SGP,AA,AA,1 (Low),1.0,3.0,-1.7066177621207863,-1.2737840485525609
2023-08-01,Singapore,,,,,,,-1.7066177621207863,-1.2737840485525609
2023-09-01,Singapore,,,,,,,-1.7066177621207863,-1.2737840485525609
2023-10-01,Singapore,SGP,AA,AA,1 (Low),1.0,3.0,-1.686459218267809,-1.2520816001097266
2023-11-01,Singapore,,,,,,,-1.686459218267809,-1.2520816001097266
2023-12-01,Singapore,,,,,,,-1.686459218267809,-1.2520816001097266
2024-01-01,Singapore,SGP,AA,AA,1 (Low),1.0,3.0,-1.6838924262098902,-1.2319225631875448
2024-02-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-03-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-04-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-05-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-06-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-07-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-08-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-09-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-10-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-11-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2024-12-01,Singapore,,,,,,,-1.6838924262098902,-1.2319225631875448
2025-01-01,Singapore,SGP,AA,AA,1 (Low),1.0,3.0,-1.6314030166048628,-1.0627972307996385
2025-02-01,Singapore,,,,,,,-1.6314030166048628,-1.0627972307996385
2025-03-01,Singapore,,,,,,,-1.6314030166048628,-1.0627972307996385
2025-04-01,Singapore,SGP,AA,AA,1 (Low),1.0,3.0,-1.6510893026516502,-1.0627972307996385
2023-01-01,Slovakia,SVK,A,A,1 (Low),1.0,6.0,-1.2936006465640846,-1.2906452990995096
